product_id,country,event,price_amount,number_of_users
atly.plus.y1,CH,Trial Only,12.111,4
atly.plus.y1,CR,No Events,0.0,1
atly.plus.y1,CR,RC Trial converted,9.99,1
atly.plus.y1,CR,Trial Only,9.99,1
atly.plus.y1,CY,No Events,0.0,1
atly.plus.y1,CZ,No Events,0.0,2
atly.plus.y1,DE,No Events,0.0,3
atly.plus.y1,DE,RC Trial converted,10.97090909090909,11
atly.plus.y1,DE,RC Trial converted,63.3225,2
atly.plus.y1,DE,Trial Only,10.97090909090909,22
atly.plus.y1,DE,Trial Only,63.3225,4
atly.plus.y1,DK,No Events,0.0,3
atly.plus.y1,DO,RC Trial converted,9.99,1
atly.plus.y1,EG,No Events,0.0,1
atly.plus.y1,ES,No Events,0.0,9
atly.plus.y1,FI,No Events,0.0,2
atly.plus.y1,FI,RC Trial converted,11.175,1
atly.plus.y1,FR,No Events,0.0,6
atly.plus.y1,FR,RC Trial converted,10.928,2
atly.plus.y1,FR,Trial Only,10.928,2
atly.plus.y1,GB,No Events,0.0,19
atly.plus.y1,GB,RC Trial converted,12.38065,20
atly.plus.y1,GB,RC Trial converted,62.64833333333333,3
atly.plus.y1,GB,Trial Only,12.38065,49
atly.plus.y1,GB,Trial Only,62.64833333333333,9
atly.plus.y1,GR,No Events,0.0,1
atly.plus.y1,HK,No Events,0.0,1
atly.plus.y1,HK,RC Trial converted,13.415,1
atly.plus.y1,HK,Trial Only,13.415,1
atly.plus.y1,HR,No Events,0.0,1
atly.plus.y1,HU,No Events,0.0,1
atly.plus.y1,HU,RC Trial converted,12.441,1
atly.plus.y1,HU,RC Trial converted,58.616,1
atly.plus.y1,ID,No Events,0.0,2
atly.plus.y1,IE,No Events,0.0,1
atly.plus.y1,IE,RC Trial converted,11.239,1
atly.plus.y1,IE,RC Trial converted,49.99,1
atly.plus.y1,IE,Trial Only,49.99,3
atly.plus.y1,IL,No Events,0.0,2
atly.plus.y1,IL,RC Trial converted,9.6898,5
atly.plus.y1,IL,Trial Only,9.6898,5
atly.plus.y1,IN,No Events,0.0,5
atly.plus.y1,IS,No Events,0.0,2
atly.plus.y1,IT,No Events,0.0,14
atly.plus.y1,IT,RC Trial converted,11.366333333333335,3
atly.plus.y1,IT,Trial Only,11.366333333333335,3
atly.plus.y1,JP,No Events,0.0,7
atly.plus.y1,JP,RC Trial converted,11.753499999999999,2
atly.plus.y1,LU,RC Trial converted,11.291,1
atly.plus.y1,LV,No Events,0.0,1
atly.plus.y1,MA,No Events,0.0,1
atly.plus.y1,ME,RC Trial converted,11.503,1
atly.plus.y1,MX,No Events,0.0,2
atly.plus.y1,NG,No Events,0.0,1
atly.plus.y1,NL,No Events,0.0,3
atly.plus.y1,NL,RC Trial converted,62.259,1
atly.plus.y1,NL,Trial Only,62.259,2
atly.plus.y1,NO,No Events,0.0,6
atly.plus.y1,NZ,No Events,0.0,4
atly.plus.y1,PH,No Events,0.0,1
atly.plus.y1,PL,No Events,0.0,3
atly.plus.y1,PL,RC Trial converted,13.242999999999999,2
atly.plus.y1,PL,Trial Only,13.242999999999999,3
atly.plus.y1,PT,No Events,0.0,2
atly.plus.y1,QA,RC Trial converted,10.941,1
atly.plus.y1,RE,No Events,0.0,1
atly.plus.y1,RO,No Events,0.0,1
atly.plus.y1,RO,RC Trial converted,11.313,1
atly.plus.y1,SA,No Events,0.0,2
atly.plus.y1,SA,RC Trial converted,9.99,1
atly.plus.y1,SA,Trial Only,9.99,1
atly.plus.y1,SE,No Events,0.0,1
atly.plus.y1,SE,RC Trial converted,13.283,1
atly.plus.y1,SG,No Events,0.0,1
atly.plus.y1,SK,No Events,0.0,1
atly.plus.y1,TH,No Events,0.0,5
atly.plus.y1,TR,No Events,0.0,9
atly.plus.y1,UA,No Events,0.0,1
atly.plus.y1,US,No Events,0.0,67
atly.plus.y1,US,RC Trial converted,9.979791411042946,163
atly.plus.y1,US,RC Trial converted,49.942969696969705,33
atly.plus.y1,US,Trial Only,9.979791411042946,334
atly.plus.y1,US,Trial Only,49.942969696969705,105
atly.plus.y1,Unknown,No Events,0.0,2
atly.plus.y1,VI,No Events,0.0,1
atly.plus.y1,ZA,No Events,0.0,1
atly.plus:atly-plus-m1,AU,No Events,0.0,3
atly.plus:atly-plus-m1,GB,No Events,0.0,2
atly.plus:atly-plus-m1,HU,No Events,0.0,1
atly.plus:atly-plus-m1,UA,No Events,0.0,1
atly.plus:atly-plus-m1,US,No Events,0.0,2
atly.plus:atly-plus-m1,US,RC Trial converted,7.989999999999999,3
atly.plus:atly-plus-m1,US,Trial Only,7.989999999999999,4
atly.plus:atly-plus-y1,AT,No Events,0.0,4
atly.plus:atly-plus-y1,AU,RC Trial converted,11.21,2
atly.plus:atly-plus-y1,AU,RC Trial converted,54.828,1
atly.plus:atly-plus-y1,AU,Trial Only,11.21,7
atly.plus:atly-plus-y1,AU,Trial Only,54.828,7
atly.plus:atly-plus-y1,BE,RC Trial converted,11.676,1
atly.plus:atly-plus-y1,CA,No Events,0.0,6
atly.plus:atly-plus-y1,CA,RC Trial converted,10.193,1
atly.plus:atly-plus-y1,CH,No Events,0.0,3
atly.plus:atly-plus-y1,CH,RC Trial converted,10.861,1
atly.plus:atly-plus-y1,CH,Trial Only,10.861,4
atly.plus:atly-plus-y1,DE,No Events,0.0,2
atly.plus:atly-plus-y1,DE,RC Trial converted,12.118,3
atly.plus:atly-plus-y1,DE,Trial Only,12.118,6
atly.plus:atly-plus-y1,DK,No Events,0.0,1
atly.plus:atly-plus-y1,EG,No Events,0.0,2
atly.plus:atly-plus-y1,ES,No Events,0.0,1
atly.plus:atly-plus-y1,FR,No Events,0.0,2
atly.plus:atly-plus-y1,FR,RC Trial converted,10.152,1
atly.plus:atly-plus-y1,GB,No Events,0.0,4
atly.plus:atly-plus-y1,GB,RC Initial purchase,12.55,1
atly.plus:atly-plus-y1,GB,RC Trial converted,12.517000000000001,6
atly.plus:atly-plus-y1,GB,RC Trial converted,61.746,1
atly.plus:atly-plus-y1,GB,Trial Only,12.517000000000001,7
atly.plus:atly-plus-y1,GB,Trial Only,61.746,3
atly.plus:atly-plus-y1,GR,No Events,0.0,2
atly.plus:atly-plus-y1,HU,RC Trial converted,13.358,1
atly.plus:atly-plus-y1,ID,No Events,0.0,7
atly.plus:atly-plus-y1,IE,No Events,0.0,1
atly.plus:atly-plus-y1,IE,RC Trial converted,13.5075,2
atly.plus:atly-plus-y1,IL,RC Trial converted,48.225,1
atly.plus:atly-plus-y1,IL,Trial Only,48.225,3
atly.plus:atly-plus-y1,IT,No Events,0.0,5
atly.plus:atly-plus-y1,JP,No Events,0.0,2
atly.plus:atly-plus-y1,LU,No Events,0.0,1
atly.plus:atly-plus-y1,MA,No Events,0.0,3
atly.plus:atly-plus-y1,MY,No Events,0.0,1
atly.plus:atly-plus-y1,NG,No Events,0.0,1
atly.plus:atly-plus-y1,NL,No Events,0.0,4
atly.plus:atly-plus-y1,NL,RC Trial converted,9.99,1
atly.plus:atly-plus-y1,NL,Trial Only,9.99,1
atly.plus:atly-plus-y1,NO,No Events,0.0,2
atly.plus:atly-plus-y1,NZ,No Events,0.0,1
atly.plus:atly-plus-y1,PA,RC Trial converted,9.99,1
atly.plus:atly-plus-y1,PH,No Events,0.0,7
atly.plus:atly-plus-y1,PK,No Events,0.0,2
atly.plus:atly-plus-y1,SE,RC Trial converted,13.323,1
atly.plus:atly-plus-y1,SG,No Events,0.0,1
atly.plus:atly-plus-y1,TR,No Events,0.0,1
atly.plus:atly-plus-y1,TT,No Events,0.0,1
atly.plus:atly-plus-y1,TZ,No Events,0.0,1
atly.plus:atly-plus-y1,US,No Events,0.0,12
atly.plus:atly-plus-y1,US,RC Initial purchase,9.99,1
atly.plus:atly-plus-y1,US,RC Trial converted,9.99,28
atly.plus:atly-plus-y1,US,RC Trial converted,49.99,3
atly.plus:atly-plus-y1,US,Trial Only,9.99,42
atly.plus:atly-plus-y1,US,Trial Only,49.99,9
atly.plus:atly-plus-y1,Unknown,No Events,0.0,7
gluten.free.eats.2.monthly,AD,RC Trial converted,18.515,1
gluten.free.eats.2.monthly,AD,Trial Only,18.515,1
gluten.free.eats.2.monthly,AE,No Events,0.0,3
gluten.free.eats.2.monthly,AR,No Events,0.0,2
gluten.free.eats.2.monthly,AR,RC Trial converted,14.304333333333332,3
gluten.free.eats.2.monthly,AR,Trial Only,14.304333333333332,1
gluten.free.eats.2.monthly,AT,RC Trial converted,18.35875,4
gluten.free.eats.2.monthly,AT,Trial Only,18.35875,3
gluten.free.eats.2.monthly,AU,No Events,0.0,19
gluten.free.eats.2.monthly,AU,RC Trial converted,8.99,1
gluten.free.eats.2.monthly,AU,RC Trial converted,14.299520833333332,48
gluten.free.eats.2.monthly,AU,Trial Only,8.99,3
gluten.free.eats.2.monthly,AU,Trial Only,14.299520833333332,34
gluten.free.eats.2.monthly,AW,RC Trial converted,14.99,1
gluten.free.eats.2.monthly,BE,RC Trial converted,18.552,1
gluten.free.eats.2.monthly,BH,No Events,0.0,1
gluten.free.eats.2.monthly,BR,No Events,0.0,1
gluten.free.eats.2.monthly,BR,RC Trial converted,13.660666666666666,3
gluten.free.eats.2.monthly,BR,Trial Only,13.660666666666666,6
gluten.free.eats.2.monthly,CA,No Events,0.0,9
gluten.free.eats.2.monthly,CA,RC Trial converted,13.9415,16
gluten.free.eats.2.monthly,CA,Trial Only,13.9415,8
gluten.free.eats.2.monthly,CH,No Events,0.0,5
gluten.free.eats.2.monthly,CH,RC Initial purchase,10.067,1
gluten.free.eats.2.monthly,CH,RC Trial converted,17.400000000000002,3
gluten.free.eats.2.monthly,CL,No Events,0.0,2
gluten.free.eats.2.monthly,CO,No Events,0.0,2
gluten.free.eats.2.monthly,CZ,No Events,0.0,1
gluten.free.eats.2.monthly,CZ,RC Trial converted,15.3925,2
gluten.free.eats.2.monthly,CZ,Trial Only,15.3925,2
gluten.free.eats.2.monthly,DE,No Events,0.0,16
gluten.free.eats.2.monthly,DE,RC Trial converted,17.825625,8
gluten.free.eats.2.monthly,DE,Trial Only,17.825625,20
gluten.free.eats.2.monthly,DK,RC Trial converted,17.691666666666666,3
gluten.free.eats.2.monthly,DK,Trial Only,17.691666666666666,3
gluten.free.eats.2.monthly,DO,No Events,0.0,1
gluten.free.eats.2.monthly,EE,No Events,0.0,1
gluten.free.eats.2.monthly,ES,No Events,0.0,2
gluten.free.eats.2.monthly,ES,RC Initial purchase,9.558,1
gluten.free.eats.2.monthly,ES,RC Trial converted,17.2094,5
gluten.free.eats.2.monthly,ES,Trial Only,17.2094,4
gluten.free.eats.2.monthly,FI,No Events,0.0,1
gluten.free.eats.2.monthly,FR,No Events,0.0,6
gluten.free.eats.2.monthly,FR,RC Trial converted,18.1065,2
gluten.free.eats.2.monthly,FR,Trial Only,18.1065,8
gluten.free.eats.2.monthly,GB,No Events,0.0,10
gluten.free.eats.2.monthly,GB,RC Initial purchase,11.408,3
gluten.free.eats.2.monthly,GB,RC Trial converted,18.10440625,32
gluten.free.eats.2.monthly,GB,Trial Only,18.10440625,28
gluten.free.eats.2.monthly,GR,No Events,0.0,1
gluten.free.eats.2.monthly,GR,RC Trial converted,18.57,2
gluten.free.eats.2.monthly,HK,No Events,0.0,1
gluten.free.eats.2.monthly,HK,RC Trial converted,19.956,1
gluten.free.eats.2.monthly,HK,Trial Only,19.956,1
gluten.free.eats.2.monthly,HN,No Events,0.0,1
gluten.free.eats.2.monthly,HR,No Events,0.0,1
gluten.free.eats.2.monthly,HU,No Events,0.0,3
gluten.free.eats.2.monthly,HU,RC Trial converted,17.729,2
gluten.free.eats.2.monthly,HU,Trial Only,17.729,1
gluten.free.eats.2.monthly,ID,RC Trial converted,14.583,1
gluten.free.eats.2.monthly,ID,Trial Only,14.583,1
gluten.free.eats.2.monthly,IE,No Events,0.0,2
gluten.free.eats.2.monthly,IE,RC Trial converted,17.6495,4
gluten.free.eats.2.monthly,IE,Trial Only,17.6495,4
gluten.free.eats.2.monthly,IL,No Events,0.0,2
gluten.free.eats.2.monthly,IL,RC Trial converted,13.569666666666668,3
gluten.free.eats.2.monthly,IL,Trial Only,13.569666666666668,4
gluten.free.eats.2.monthly,IN,No Events,0.0,7
gluten.free.eats.2.monthly,IN,RC Trial converted,18.766,1
gluten.free.eats.2.monthly,IN,Trial Only,18.766,1
gluten.free.eats.2.monthly,IT,No Events,0.0,5
gluten.free.eats.2.monthly,IT,RC Trial converted,16.903000000000002,3
gluten.free.eats.2.monthly,IT,Trial Only,16.903000000000002,7
gluten.free.eats.2.monthly,JO,No Events,0.0,1
gluten.free.eats.2.monthly,JP,No Events,0.0,1
gluten.free.eats.2.monthly,JP,RC Initial purchase,9.558,1
gluten.free.eats.2.monthly,JP,RC Trial converted,14.99,1
gluten.free.eats.2.monthly,JP,Trial Only,14.99,1
gluten.free.eats.2.monthly,KW,No Events,0.0,1
gluten.free.eats.2.monthly,KW,RC Trial converted,14.99,1
gluten.free.eats.2.monthly,KY,RC Trial converted,14.99,1
gluten.free.eats.2.monthly,LB,RC Trial converted,14.99,1
gluten.free.eats.2.monthly,LT,RC Trial converted,18.472,1
gluten.free.eats.2.monthly,MA,RC Trial converted,18.722,1
gluten.free.eats.2.monthly,ME,RC Trial converted,13.434,1
gluten.free.eats.2.monthly,MT,No Events,0.0,2
gluten.free.eats.2.monthly,MT,RC Trial converted,18.692,2
gluten.free.eats.2.monthly,MX,No Events,0.0,6
gluten.free.eats.2.monthly,MX,RC Trial converted,14.79225,4
gluten.free.eats.2.monthly,MX,Trial Only,14.79225,3
gluten.free.eats.2.monthly,NG,No Events,0.0,1
gluten.free.eats.2.monthly,NL,No Events,0.0,2
gluten.free.eats.2.monthly,NL,RC Trial converted,14.430333333333332,3
gluten.free.eats.2.monthly,NL,RC Trial converted,20.435,1
gluten.free.eats.2.monthly,NO,No Events,0.0,3
gluten.free.eats.2.monthly,NZ,No Events,0.0,3
gluten.free.eats.2.monthly,NZ,RC Trial converted,16.85314285714286,7
gluten.free.eats.2.monthly,NZ,Trial Only,16.85314285714286,4
gluten.free.eats.2.monthly,PE,RC Trial converted,18.52,1
gluten.free.eats.2.monthly,PK,No Events,0.0,2
gluten.free.eats.2.monthly,PL,No Events,0.0,4
gluten.free.eats.2.monthly,PL,RC Trial converted,15.6655,4
gluten.free.eats.2.monthly,PL,Trial Only,15.6655,3
gluten.free.eats.2.monthly,PR,RC Trial converted,14.99,2
gluten.free.eats.2.monthly,PT,No Events,0.0,2
gluten.free.eats.2.monthly,PT,RC Initial purchase,10.506,1
gluten.free.eats.2.monthly,PY,RC Trial converted,14.99,1
gluten.free.eats.2.monthly,QA,No Events,0.0,2
gluten.free.eats.2.monthly,RO,No Events,0.0,1
gluten.free.eats.2.monthly,RO,RC Trial converted,17.6,2
gluten.free.eats.2.monthly,RS,No Events,0.0,1
gluten.free.eats.2.monthly,RU,No Events,0.0,1
gluten.free.eats.2.monthly,SA,No Events,0.0,6
gluten.free.eats.2.monthly,SA,RC Trial converted,14.99,1
gluten.free.eats.2.monthly,SE,No Events,0.0,2
gluten.free.eats.2.monthly,SG,No Events,0.0,2
gluten.free.eats.2.monthly,SG,RC Trial converted,14.231,1
gluten.free.eats.2.monthly,SG,Trial Only,14.231,1
gluten.free.eats.2.monthly,SI,No Events,0.0,2
gluten.free.eats.2.monthly,SK,No Events,0.0,2
gluten.free.eats.2.monthly,SK,RC Trial converted,20.307,1
gluten.free.eats.2.monthly,SL,RC Trial converted,14.99,1
gluten.free.eats.2.monthly,SV,No Events,0.0,1
gluten.free.eats.2.monthly,TH,No Events,0.0,6
gluten.free.eats.2.monthly,TR,No Events,0.0,8
gluten.free.eats.2.monthly,TR,RC Trial converted,18.145,1
gluten.free.eats.2.monthly,TR,Trial Only,18.145,1
gluten.free.eats.2.monthly,TW,No Events,0.0,1
gluten.free.eats.2.monthly,US,No Events,0.0,55
gluten.free.eats.2.monthly,US,RC Initial purchase,8.99,6
gluten.free.eats.2.monthly,US,RC Trial converted,8.99,4
gluten.free.eats.2.monthly,US,RC Trial converted,15.020553921568629,204
gluten.free.eats.2.monthly,US,Trial Only,8.99,1
gluten.free.eats.2.monthly,US,Trial Only,15.020553921568629,186
gluten.free.eats.2.monthly,UY,No Events,0.0,1
gluten.free.eats.2.monthly,UY,RC Trial converted,14.99,1
gluten.free.eats.2.monthly,UZ,No Events,0.0,1
gluten.free.eats.2.monthly,Unknown,No Events,0.0,2
gluten.free.eats.2.monthly,Unknown,RC Trial converted,14.99,1
gluten.free.eats.2.monthly,VN,RC Trial converted,18.541,1
gluten.free.eats.2.monthly,ZA,No Events,0.0,1
gluten.free.eats.2.monthly,ZA,RC Trial converted,16.13,1
gluten.free.eats.2.monthly,ZA,Trial Only,16.13,2
gluten.free.eats.2.yearly,AE,No Events,0.0,12
gluten.free.eats.2.yearly,AE,RC Trial converted,71.20366666666668,15
gluten.free.eats.2.yearly,AE,Trial Only,71.20366666666668,10
gluten.free.eats.2.yearly,AL,No Events,0.0,1
gluten.free.eats.2.yearly,AL,RC Trial converted,69.99,1
gluten.free.eats.2.yearly,AL,Trial Only,69.99,3
gluten.free.eats.2.yearly,AM,No Events,0.0,1
gluten.free.eats.2.yearly,AR,No Events,0.0,3
gluten.free.eats.2.yearly,AR,RC Trial converted,69.81887499999999,8
gluten.free.eats.2.yearly,AR,RC Trial converted,89.372,1
gluten.free.eats.2.yearly,AR,Trial Only,69.81887499999999,10
gluten.free.eats.2.yearly,AT,No Events,0.0,6
gluten.free.eats.2.yearly,AT,RC Trial converted,84.94200000000001,4
gluten.free.eats.2.yearly,AT,Trial Only,84.94200000000001,20
gluten.free.eats.2.yearly,AU,No Events,0.0,78
gluten.free.eats.2.yearly,AU,RC Trial converted,62.52283908045977,174
gluten.free.eats.2.yearly,AU,Trial Only,62.52283908045977,253
gluten.free.eats.2.yearly,AW,No Events,0.0,1
gluten.free.eats.2.yearly,AZ,No Events,0.0,3
gluten.free.eats.2.yearly,BA,No Events,0.0,3
gluten.free.eats.2.yearly,BA,RC Trial converted,83.429,1
gluten.free.eats.2.yearly,BA,Trial Only,83.429,1
gluten.free.eats.2.yearly,BB,No Events,0.0,1
gluten.free.eats.2.yearly,BD,No Events,0.0,1
gluten.free.eats.2.yearly,BE,No Events,0.0,7
gluten.free.eats.2.yearly,BE,RC Trial converted,84.97999999999999,5
gluten.free.eats.2.yearly,BE,Trial Only,84.97999999999999,11
gluten.free.eats.2.yearly,BG,RC Trial converted,70.993,1
gluten.free.eats.2.yearly,BH,No Events,0.0,2
gluten.free.eats.2.yearly,BO,No Events,0.0,3
gluten.free.eats.2.yearly,BQ,No Events,0.0,1
gluten.free.eats.2.yearly,BR,No Events,0.0,10
gluten.free.eats.2.yearly,BR,RC Trial converted,66.89090476190476,21
gluten.free.eats.2.yearly,BR,Trial Only,66.89090476190476,45
gluten.free.eats.2.yearly,BY,No Events,0.0,1
gluten.free.eats.2.yearly,CA,No Events,0.0,31
gluten.free.eats.2.yearly,CA,RC Initial purchase,70.243,1
gluten.free.eats.2.yearly,CA,RC Trial converted,69.8401090909091,55
gluten.free.eats.2.yearly,CA,Trial Only,69.8401090909091,102
gluten.free.eats.2.yearly,CH,No Events,0.0,16
gluten.free.eats.2.yearly,CH,RC Initial purchase,78.297,1
gluten.free.eats.2.yearly,CH,RC Trial converted,77.3806923076923,26
gluten.free.eats.2.yearly,CH,Trial Only,77.3806923076923,42
gluten.free.eats.2.yearly,CL,No Events,0.0,19
gluten.free.eats.2.yearly,CL,RC Trial converted,82.05625,4
gluten.free.eats.2.yearly,CL,Trial Only,82.05625,10
gluten.free.eats.2.yearly,CN,RC Trial converted,68.266,1
gluten.free.eats.2.yearly,CN,Trial Only,68.266,1
gluten.free.eats.2.yearly,CO,No Events,0.0,1
gluten.free.eats.2.yearly,CO,RC Trial converted,68.935,2
gluten.free.eats.2.yearly,CO,Trial Only,68.935,3
gluten.free.eats.2.yearly,CR,No Events,0.0,4
gluten.free.eats.2.yearly,CR,RC Trial converted,69.99,2
gluten.free.eats.2.yearly,CR,Trial Only,69.99,7
gluten.free.eats.2.yearly,CW,No Events,0.0,1
gluten.free.eats.2.yearly,CY,No Events,0.0,2
gluten.free.eats.2.yearly,CY,RC Trial converted,79.99,1
gluten.free.eats.2.yearly,CY,Trial Only,79.99,2
gluten.free.eats.2.yearly,CZ,No Events,0.0,10
gluten.free.eats.2.yearly,CZ,RC Trial converted,68.89,2
gluten.free.eats.2.yearly,CZ,RC Trial converted,81.61,4
gluten.free.eats.2.yearly,CZ,Trial Only,68.89,2
gluten.free.eats.2.yearly,CZ,Trial Only,81.61,4
gluten.free.eats.2.yearly,DE,No Events,0.0,33
gluten.free.eats.2.yearly,DE,RC Trial converted,65.21866666666666,3
gluten.free.eats.2.yearly,DE,RC Trial converted,84.75611363636364,44
gluten.free.eats.2.yearly,DE,Trial Only,65.21866666666666,21
gluten.free.eats.2.yearly,DE,Trial Only,84.75611363636364,122
gluten.free.eats.2.yearly,DK,No Events,0.0,3
gluten.free.eats.2.yearly,DK,RC Trial converted,84.86275,4
gluten.free.eats.2.yearly,DK,Trial Only,84.86275,11
gluten.free.eats.2.yearly,DO,No Events,0.0,2
gluten.free.eats.2.yearly,DO,RC Trial converted,69.99,1
gluten.free.eats.2.yearly,DO,Trial Only,69.99,2
gluten.free.eats.2.yearly,EC,No Events,0.0,2
gluten.free.eats.2.yearly,EC,RC Trial converted,69.99,1
gluten.free.eats.2.yearly,EE,No Events,0.0,5
gluten.free.eats.2.yearly,EG,No Events,0.0,6
gluten.free.eats.2.yearly,EG,RC Trial converted,68.0625,2
gluten.free.eats.2.yearly,EG,Trial Only,68.0625,3
gluten.free.eats.2.yearly,ES,No Events,0.0,16
gluten.free.eats.2.yearly,ES,RC Trial converted,69.26966666666665,3
gluten.free.eats.2.yearly,ES,RC Trial converted,83.21300000000001,3
gluten.free.eats.2.yearly,ES,Trial Only,69.26966666666665,11
gluten.free.eats.2.yearly,ES,Trial Only,83.21300000000001,14
gluten.free.eats.2.yearly,FI,No Events,0.0,8
gluten.free.eats.2.yearly,FJ,RC Trial converted,62.733,1
gluten.free.eats.2.yearly,FR,No Events,0.0,35
gluten.free.eats.2.yearly,FR,RC Initial purchase,69.99,1
gluten.free.eats.2.yearly,FR,RC Trial converted,77.83430769230769,13
gluten.free.eats.2.yearly,FR,Trial Only,77.83430769230769,45
gluten.free.eats.2.yearly,GB,No Events,0.0,65
gluten.free.eats.2.yearly,GB,RC Initial purchase,88.815,4
gluten.free.eats.2.yearly,GB,RC Trial converted,68.31441176470588,17
gluten.free.eats.2.yearly,GB,RC Trial converted,87.49223404255319,47
gluten.free.eats.2.yearly,GB,Trial Only,68.31441176470588,95
gluten.free.eats.2.yearly,GB,Trial Only,87.49223404255319,102
gluten.free.eats.2.yearly,GD,No Events,0.0,1
gluten.free.eats.2.yearly,GE,No Events,0.0,6
gluten.free.eats.2.yearly,GR,No Events,0.0,8
gluten.free.eats.2.yearly,GR,RC Trial converted,83.5075,2
gluten.free.eats.2.yearly,GR,Trial Only,83.5075,12
gluten.free.eats.2.yearly,GT,No Events,0.0,2
gluten.free.eats.2.yearly,GT,RC Trial converted,69.99,2
gluten.free.eats.2.yearly,GT,Trial Only,69.99,1
gluten.free.eats.2.yearly,HK,No Events,0.0,11
gluten.free.eats.2.yearly,HN,No Events,0.0,1
gluten.free.eats.2.yearly,HR,No Events,0.0,5
gluten.free.eats.2.yearly,HR,RC Trial converted,82.78,2
gluten.free.eats.2.yearly,HR,Trial Only,82.78,6
gluten.free.eats.2.yearly,HU,No Events,0.0,10
gluten.free.eats.2.yearly,HU,RC Trial converted,82.1496,5
gluten.free.eats.2.yearly,HU,Trial Only,82.1496,8
gluten.free.eats.2.yearly,ID,No Events,0.0,13
gluten.free.eats.2.yearly,ID,RC Trial converted,76.31,3
gluten.free.eats.2.yearly,ID,Trial Only,76.31,7
gluten.free.eats.2.yearly,IE,No Events,0.0,14
gluten.free.eats.2.yearly,IE,RC Trial converted,69.99,2
gluten.free.eats.2.yearly,IE,RC Trial converted,84.540125,8
gluten.free.eats.2.yearly,IE,Trial Only,69.99,1
gluten.free.eats.2.yearly,IE,Trial Only,84.540125,14
gluten.free.eats.2.yearly,IL,No Events,0.0,13
gluten.free.eats.2.yearly,IL,RC Trial converted,69.0814,10
gluten.free.eats.2.yearly,IL,Trial Only,69.0814,12
gluten.free.eats.2.yearly,IM,No Events,0.0,1
gluten.free.eats.2.yearly,IN,No Events,0.0,3
gluten.free.eats.2.yearly,IN,RC Trial converted,80.628,1
gluten.free.eats.2.yearly,IN,Trial Only,80.628,2
gluten.free.eats.2.yearly,IQ,No Events,0.0,2
gluten.free.eats.2.yearly,IS,No Events,0.0,1
gluten.free.eats.2.yearly,IT,No Events,0.0,19
